Frame;1_X;1_Y;1_Z
1;959.22113;647.061218;30.517673
2;956.544861;645.765198;30.808111
3;953.720337;644.474731;30.669752
4;951.095947;643.183044;30.605671
5;948.382263;641.816223;30.530365
6;945.554199;640.424194;30.393131
7;942.848999;638.803467;30.443861
8;940.200317;637.130188;30.248781
9;937.328064;635.357239;30.203911
10;934.716492;633.679504;30.007374
11;931.966248;631.877441;30.313128
12;929.192139;630.114197;29.955694
13;926.664856;628.194336;29.879288
14;924.305969;626.470703;29.822992
15;921.595276;624.332886;29.690577
16;919.193176;622.502136;29.437925
17;917.002014;620.333862;29.457012
18;914.468445;618.421265;29.606604
19;912.377747;616.216919;29.245661
20;910.194458;614.082092;29.39142
21;908.113953;611.772095;29.43491
22;906.309998;609.2677;28.841265
23;904.156128;607.214539;29.495226
24;902.352905;604.606384;29.500978
25;900.868408;602.246277;28.931681
26;899.664124;599.735718;29.005497
27;898.021179;597.059387;28.852266
28;896.528931;594.459473;28.785851
29;895.398438;591.711487;29.019405
30;894.562012;588.869202;28.854591
31;893.658081;585.994446;28.52615
32;892.633606;583.043152;28.755371
33;891.457031;580.035645;28.763275
34;890.322632;577.460388;28.935768
35;889.488892;574.509827;28.658621
36;888.927002;571.392334;28.390326
37;888.260925;568.435974;28.283424
38;887.712952;565.625671;28.438002
39;887.23761;562.545898;28.211933
40;886.583618;559.471313;28.201181
41;885.951355;556.570862;28.362335
42;885.530823;553.706177;28.67593
43;885.487427;550.49939;28.33124
44;885.164917;547.493347;28.249033
45;885.056152;544.76239;28.295042
46;884.936584;541.707214;28.660343
47;885.283203;538.594604;28.294065
48;885.527893;535.587708;28.192974
49;886.01825;532.498108;28.01755
50;886.401245;529.657166;27.937628
51;886.812622;526.471619;27.819647
52;887.012207;523.376038;28.094831
53;887.357605;520.535339;28.353199
54;887.966919;517.629272;28.500654
55;888.170898;514.359314;28.633926
56;889.392639;511.167542;28.268522
57;890.226624;508.371307;28.289087
58;891.211914;505.474609;28.104237
59;892.042419;502.437042;28.032022
60;892.625793;499.431335;28.170191
61;893.71637;496.810516;29.007383
62;895.406311;493.693268;28.558966
63;896.974792;490.633423;28.014326
