Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;813.15802;685.822449;91.104904;694.375366;1048.496948;300.245239;794.048889;669.416321;80.865669;778.687805;780.833069;106.114677;693.229919;981.132874;135.442993
2;812.327454;685.927856;93.258476;694.129822;1049.298462;300.015045;794.027588;670.02887;83.948975;778.226501;781.054993;108.620911;693.293701;981.709961;135.28688
3;812.313293;686.405151;96.039444;693.787476;1050.044067;299.864502;793.475098;670.135498;85.877754;778.232727;781.628784;110.584152;693.220032;982.378723;135.245941
4;811.632629;686.972595;98.546005;693.381409;1050.823242;299.653168;792.955383;670.85675;88.875084;777.872375;782.446472;112.293869;692.785767;983.591736;136.097733
5;811.641663;687.454346;101.556923;693.041748;1051.473389;299.163635;792.555359;671.442078;91.736664;777.375916;783.233459;114.553978;692.256287;984.697083;136.437988
6;810.875549;688.49939;104.490929;692.706665;1052.461548;299.075989;791.868164;672.092285;94.538849;776.728943;783.970032;116.405098;692.235596;985.469666;135.967041
7;810.585693;689.455994;107.049004;692.437134;1053.637817;299.095886;791.234619;672.442993;97.784302;776.385559;784.843384;118.746719;691.983765;986.630554;135.120819
8;810.351563;690.040955;110.100426;692.24469;1054.620605;298.824463;791.220093;673.599304;100.772636;775.760925;785.913452;120.985207;691.547729;987.872925;135.049088
9;809.318909;690.900696;113.200264;691.784973;1055.654541;298.546265;790.700928;674.715393;104.136459;775.41394;786.863037;123.556519;691.072998;989.124573;135.73082
10;808.936707;692.429688;116.363281;691.197083;1056.719727;298.3927;790.729492;675.757141;106.976349;774.971252;788.229187;125.901924;690.35199;990.434814;136.020706
11;808.403564;693.709106;119.663177;690.54425;1057.978149;298.189667;790.220032;676.762756;109.926003;774.404541;789.346313;128.562546;689.58551;991.830444;136.149643
12;808.133301;694.462708;123.189095;689.931946;1059.182251;298.284546;789.408997;678.295532;113.48111;773.562744;790.774841;131.132034;689.013672;993.022766;136.380402
13;807.985046;696.239014;125.888176;689.674011;1060.317627;298.23822;788.901794;679.61676;116.917709;773.638977;792.361023;133.510635;688.727478;994.676514;136.555984
14;807.251038;697.766907;129.554459;689.051208;1061.533691;297.855621;789.710693;680.928955;119.624374;772.659668;793.629578;137.059708;687.8473815;996.3244325;136.444763
15;806.559265;699.257629;133.309448;688.264221;1062.944458;297.456116;788.578674;682.818298;123.549538;772.027771;795.525696;138.824646;686.967285;997.972351;136.333542
16;807.078552;700.868835;136.560577;687.490479;1064.387939;297.328949;788.046631;684.331848;127.422195;771.575256;797.003601;141.815643;686.084961;999.734314;137.224854
17;806.460815;702.815613;139.665649;686.828125;1065.718506;297.473206;787.667664;686.120483;130.273758;770.931091;798.990845;144.971924;685.239868;1001.432861;137.806473
