Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;457.615417;704.334106;56.257023;558.753601;617.153992;25.167746;259.883087;702.547302;252.935135;154.929993;788.897583;474.935638;550.510315;703.119629;22.969612
2;457.986023;704.171997;56.616955;558.805237;617.018311;25.149464;259.450562;702.407349;253.004776;154.755066;789.05658;475.087311;550.539368;703.004028;23.074888
3;458.186859;703.972961;56.841511;558.828674;616.936462;25.153336;259.001434;702.19342;253.278687;154.584152;789.314514;475.255157;550.630432;702.806824;23.078499
4;458.505188;703.69342;57.123428;558.962463;616.806824;25.18257;258.267059;702.059631;253.635864;154.397369;789.549133;475.421021;550.694092;702.705078;23.140961
5;458.832764;703.437012;58.06419;558.986023;616.69928;25.210354;257.338196;701.857666;253.990417;154.233994;789.852844;475.615356;550.758301;702.478516;23.18911
6;459.67392;703.20813;59.078983;559.032898;616.551331;25.220509;256.138947;701.658936;254.109497;154.061966;790.18396;475.676819;550.955261;702.36145;23.232094
7;460.11377;702.821167;60.069832;559.455017;616.334106;25.227518;254.794922;701.63092;254.452637;153.836914;790.499573;475.833862;551.129395;702.265442;23.208059
8;460.499329;702.34491;60.819569;559.384705;616.1651;25.252617;253.723373;701.521851;254.823105;153.596756;790.864868;476.10495;551.347778;702.159546;23.219234
9;461.360535;701.793396;62.82999;559.588135;615.947327;25.484913;252.205978;701.622864;254.769577;153.383118;791.194458;476.267334;551.522034;702.022339;23.384563
10;461.585693;701.253418;64.767738;559.953308;615.712402;25.699858;250.392212;701.778809;255.173096;153.049438;791.637451;476.513733;551.739319;701.974731;23.579971
11;462.349335;700.746033;66.965446;560.247314;615.595276;25.886644;248.731384;701.850464;255.527573;152.817825;792.133301;476.685822;552.147949;701.945679;24.272898
12;463.031586;700.238098;68.961281;560.584656;615.451172;26.170233;246.755142;702.057861;255.549911;152.572937;792.796265;476.85318;552.705994;702.340515;25.551353
13;463.729462;699.802917;71.773354;560.845215;615.388123;26.507748;244.949493;702.339966;255.949524;152.314301;793.400146;477.190247;553.519226;703.275208;26.354416
