Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;859.042297;737.490662;117.533676;758.459229;670.777771;94.761856;1035.532959;921.944153;447.379028;847.494324;643.02948;81.263931;973.146057;917.906921;253.680084
2;858.997864;737.477295;117.56031;758.414734;670.768799;94.791397;1035.237915;921.816956;447.520172;847.29303;643.18689;81.108833;972.982727;918.031799;253.616226
3;858.908508;737.586365;117.508591;758.366028;670.691162;94.75827;1035.020508;921.728577;447.509186;847.246887;643.298767;81.027939;972.816833;918.133667;253.629959
4;858.860046;737.59729;117.517647;758.463074;670.739014;94.563004;1034.965088;921.687744;447.384735;847.385193;643.336548;81.073257;972.660461;918.126953;253.478378
5;858.830994;737.59552;117.553261;758.53717;670.790894;94.498383;1034.93457;921.583191;447.380188;847.362122;643.231812;81.065506;972.57489;918.221985;253.478439
6;858.72052;737.607544;117.517311;758.489319;670.786316;94.340134;1034.407837;921.64563;447.544708;847.442383;643.139587;81.17247;972.415161;918.264465;253.473175
7;858.743713;737.614441;117.498566;758.89917;670.7453;93.686058;1033.973999;921.673218;447.734161;847.499146;643.021057;81.236069;972.270081;918.344727;253.565399
8;858.726379;737.717346;117.595596;758.762756;670.745728;93.946457;1033.600586;921.624207;447.869568;847.441956;643.003235;81.19014;971.957947;918.441284;253.759384
9;858.744812;737.730286;117.648407;758.887817;670.672974;93.798447;1033.38501;921.516846;447.893799;847.38739;643.099304;81.115143;971.672424;918.467957;253.959106
10;858.66925;737.83551;117.67672;758.594666;670.701477;94.201988;1033.138428;921.382935;447.825134;847.462891;643.147095;81.166275;971.341858;918.548706;254.108124
11;858.613586;737.887573;117.619987;758.778503;670.646118;93.932335;1032.930786;921.213196;447.931061;847.434021;643.164795;81.112534;971.084045;918.548218;254.319672
12;858.532715;737.868042;117.643929;758.632751;670.697632;94.147881;1032.586914;921.084961;447.999664;846.985107;643.127625;81.986534;970.799133;918.612183;254.453934
13;858.448486;737.869995;117.721275;758.424438;670.588623;94.424858;1032.198486;920.99115;448.053406;847.192688;642.819519;81.683868;970.652405;918.626709;254.532639
14;858.403992;737.971863;117.784065;758.320007;670.632874;94.429688;1032.075806;920.585449;448.253632;847.426208;642.711121;81.482513;970.87323;918.464722;254.347092
15;858.342957;738.01886;117.798653;758.380371;670.56427;94.436172;1031.982788;920.310913;448.221283;847.499512;642.804077;81.424469;970.398804;918.561646;254.800232
16;858.286255;738.010559;117.903481;758.766724;670.636719;93.834732;;;;847.440186;642.863647;81.424507;969.924194;918.681702;255.199905
17;858.213989;738.074341;118.044891;758.694763;670.641785;94.046898;1031.651978;919.990112;447.725159;847.28241;643.014771;81.387421;969.536316;918.807739;255.285522
18;858.15509;738.022644;118.139671;758.520691;670.569763;94.32663;1030.880615;919.992493;447.848114;847.019165;643.152039;81.265266;969.382507;918.880249;255.399292
19;858.164368;738.10376;118.560242;758.748352;670.525452;93.886009;1030.331299;919.894531;448.14859;846.813354;643.310547;81.248421;969.093262;919.016479;255.294724
