Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;842.950134;758.108337;97.515305;901.543945;992.352722;230.687897;794.463379;677.30658;33.565289;821.815308;680.861877;36.432339;958.518311;1024.203735;375.67157
2;843.043518;758.229553;97.399452;901.65979;992.228394;230.734482;794.429626;677.315735;33.536221;821.526611;680.985535;36.155441;958.494934;1024.187744;375.724304
3;843.049744;758.198975;97.178635;901.499878;992.108154;231.005646;794.36676;677.221313;33.405472;821.635132;680.954468;36.260021;958.603271;1024.19397;375.80423
4;843.044983;758.28125;96.937065;901.795349;991.863281;231.042404;794.322205;677.209229;33.393227;821.5625;680.838318;36.162113;958.739929;1024.180054;375.795624
5;843.103821;758.365906;96.776779;901.698975;991.802673;231.450485;794.249207;677.227234;33.428101;821.417419;680.77887;36.125267;958.850952;1024.180908;375.843445
6;843.090942;758.382751;96.699661;901.547974;991.624207;231.458649;794.190918;677.218262;33.464859;821.520569;680.737671;36.257294;958.905823;1024.159424;375.959625
7;843.137817;758.364197;96.549362;901.49408;991.458435;231.536926;794.067139;677.232971;33.38142;821.63916;680.603271;36.378948;958.989624;1024.137085;376.1185
8;843.075317;758.409485;96.50737;901.489014;991.325012;231.999832;794.000427;677.24231;33.397629;821.468811;680.615417;36.347527;959.123596;1024.142578;376.15094
9;843.070496;758.455444;96.381317;901.16925;990.92395;232.502823;793.875916;677.24823;33.310932;821.363525;680.661194;36.232422;959.337891;1024.250366;376.223511
10;843.095215;758.47052;96.336052;901.07666;990.777588;232.911453;793.794006;677.238281;33.298485;821.298279;680.6875;36.248646;959.479858;1024.280518;376.277679
11;842.910645;758.438171;96.399612;901.165527;990.719788;232.907822;793.764954;677.228027;33.341747;821.286072;680.652649;36.347706;959.687073;1024.250732;376.364136
12;843.062988;758.529175;96.351959;901.275696;990.682678;233.059387;793.768799;677.309692;33.204185;821.287842;680.502075;36.537914;959.889526;1024.365112;376.460693
13;843.126038;758.492615;96.408966;901.265808;990.671204;233.169678;793.689636;677.398254;33.357029;821.301575;680.408386;36.692101;959.842102;1024.417358;376.857391
14;843.307617;758.510864;95.963623;901.422485;990.753845;233.422699;793.720642;677.483948;33.367954;821.283569;680.438782;36.722492;960.018433;1024.565186;377.292786
15;843.22583;758.597229;96.29377;901.521667;990.770935;233.551651;793.776672;677.491089;33.406326;821.401184;680.434753;36.742298;960.241394;1024.775269;377.499908
16;843.283752;758.714233;96.45311;901.541443;990.860107;233.644043;793.842957;677.461182;33.459869;821.453613;680.503967;36.768902;960.538025;1025.028198;377.657623
